participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P37,EO,frontopolar,1.0,4,True,False,29.311754015846773,1.0343731284109086,2.75971150958132,-0.1242342973566255,0.2545315354270931
P37,EO,frontal,1.0,7,False,False,38.81322588976011,1.4695638546865402,1.3210432117670645,-0.9314026093124856,0.3237686557469324
P37,EO,frontotemporal,1.0,3,True,False,32.5245255007193,1.0033075839643595,-0.3842385808962645,0.34921479757984697,0.610074798301688
P37,EO,sentral,1.0,5,False,False,41.28519291160649,1.7205404358188143,1.7716857549313358,1.4195910886888865,0.7504864709413496
P37,EO,temporal,1.0,5,True,False,36.212794765854724,1.3035217428652017,0.7133487097243835,-0.8806154201743919,0.36938658469934704
P37,EO,parietal,1.0,5,False,False,34.398408750092756,1.0683051603702631,0.6106704403135288,-1.4500501062637579,0.3805650873648715
P37,EO,temporo-posterior,1.0,3,False,False,38.388676366467735,1.5579595634909345,0.7168104839130829,-1.22135147545378,0.4426062359132249
P37,EO,oksipital,1.0,5,False,False,38.07771216837737,1.546302764147322,1.3575547718055037,-0.45399561594598037,0.29064462004226327
P37,EC,frontopolar,1.0,22,True,False,33.36248204156477,1.2815866268443574,1.945497268917928,1.294477037745836,0.22448435221916618
P37,EC,frontal,1.0,17,False,False,37.650976935738704,1.394482527445119,3.5039206918608095,1.7573902414088827,0.7995694420878012
P37,EC,frontotemporal,1.0,22,True,False,34.37723960395545,0.8474576149542358,1.1807337123446198,2.025148021540237,0.45562277143420254
P37,EC,sentral,1.0,21,False,False,37.97078521132951,1.3496749141980742,0.33057035977225036,2.4764579295732942,0.755417359385901
P37,EC,temporal,1.0,17,True,False,34.147776922823034,1.0895364982641338,-0.3768728800046467,0.23255462155666518,0.1826742470419922
P37,EC,parietal,1.0,24,False,False,38.091505476244436,1.1458020824333788,0.25107826280830525,1.0185260423919527,0.6823617795721086
P37,EC,temporo-posterior,1.0,20,False,False,36.397729269330384,1.2843389629990944,-0.5197550668524703,1.5701075784303447,0.39936898501740764
P37,EC,oksipital,1.0,19,False,False,38.96088070226125,1.3405151259511077,-0.48364714478011495,1.323507616532635,0.9259033920436972
