participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P18,NGEED,1,PRA,Fp1,frontopolar,kiri,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-8.070933413731812,-3.6294461240649127,-3.418238323054,-8.106214308142924
P18,NGEED,1,PRA,F3,frontal,kiri,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,C3,sentral,kiri,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,P3,parietal,kiri,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,O1,oksipital,kiri,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,F7,frontotemporal,kiri,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-8.787474483224514,-7.677675273128173,-5.135797895883208,-8.972344688072369
P18,NGEED,1,PRA,T3,temporal,kiri,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-6.313551283547213,-2.0807008532123845,-3.2079738365650705,-4.137771475562861
P18,NGEED,1,PRA,T5,temporo-posterior,kiri,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,Fp2,frontopolar,kanan,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-6.638024438907664,-5.319066999042619,-2.247916150450031,-5.497554917346708
P18,NGEED,1,PRA,F4,frontal,kanan,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-6.2874256778626965,-2.7553673774548493,-0.4998916377155638,-5.385255013783951
P18,NGEED,1,PRA,C4,sentral,kanan,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-1.346641646654902,1.2296006575957108,0.853736383381527,1.076594925612767
P18,NGEED,1,PRA,P4,parietal,kanan,3.963,5.963,2.0,2.0,late,video,0.0,True,False,False,-8.109704077617202,-6.768483602313211,-5.501647416276381,-8.91281927664226
P18,NGEED,1,PRA,O2,oksipital,kanan,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,F8,frontotemporal,kanan,3.963,5.963,2.0,2.0,late,video,0.2,True,True,False,-14.32058030780965,-13.532538416206044,-8.369036334833218,-14.611773803854444
P18,NGEED,1,PRA,T4,temporal,kanan,3.963,5.963,2.0,2.0,late,video,1.0,False,False,False,,,,
P18,NGEED,1,PRA,T6,temporo-posterior,kanan,3.963,5.963,2.0,2.0,late,video,0.445,True,True,False,-18.102117057286446,-10.437765977185709,-8.907218909567444,-15.744040953970872
P18,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,1.5521525949126698,3.876729928392507,2.038331348441943,1.0867061652602636
P18,NGEED,1,TURUN,F3,frontal,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,1.9627348852622717,6.804896759090738,3.9437341487736433,1.9772353256651556
P18,NGEED,1,TURUN,C3,sentral,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,-0.3052492184916318,-1.7694149092298517,-3.4734937697208856,-1.3232379852190874
P18,NGEED,1,TURUN,P3,parietal,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,-1.103199205564227,1.4425170932938123,0.017363541759490175,-2.40944233249704
P18,NGEED,1,TURUN,O1,oksipital,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,2.0574116349802694,-0.9949763466718551,0.16930005943865112,-0.5787335809773779
P18,NGEED,1,TURUN,F7,frontotemporal,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,8.111094090473856,6.681521022149354,4.929405857587945,6.714709001388101
P18,NGEED,1,TURUN,T3,temporal,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,5.402321771626944,3.3725375968037525,-0.41830513725945906,5.868089610560748
P18,NGEED,1,TURUN,T5,temporo-posterior,kiri,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,6.466216423837203,5.812722461464585,3.434873136322455,6.493740038654316
P18,NGEED,1,TURUN,Fp2,frontopolar,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,7.152228688269229,3.7985205304662877,2.6699386260631854,4.529304255079339
P18,NGEED,1,TURUN,F4,frontal,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,9.773403812744377,4.3628605806709935,4.847944606232186,7.252551840177709
P18,NGEED,1,TURUN,C4,sentral,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,8.026128497538217,3.148902800308626,3.2449718190285246,6.846898011229694
P18,NGEED,1,TURUN,P4,parietal,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,6.103151944980695,5.197188575594094,4.470144297238793,5.005600350652244
P18,NGEED,1,TURUN,O2,oksipital,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,3.8341426912281236,4.171284751732241,5.049290161347322,2.7692932894086972
P18,NGEED,1,TURUN,F8,frontotemporal,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,5.887533967061316,4.27615190777626,3.1304591548152914,2.9341528492815883
P18,NGEED,1,TURUN,T4,temporal,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,5.930976583393662,3.738357495295187,2.268838146256332,3.309010910216056
P18,NGEED,1,TURUN,T6,temporo-posterior,kanan,8.824,10.99,2.666,2.166,late,video,0.0,True,False,False,9.504089308079756,7.095212755401235,4.556214458446835,7.5866213734099475
P18,NGEED,1,TAHAN,Fp1,frontopolar,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-6.795817154634811,-0.9290487294227887,0.9221555152237393,-4.637926278871969
P18,NGEED,1,TAHAN,F3,frontal,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-0.016076376756871014,1.3475002868929309,1.9527915120295631,-0.010863342358540251
P18,NGEED,1,TAHAN,C3,sentral,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-8.361241743361486,-3.7232185477503847,-4.126831456306391,-6.104062134619266
P18,NGEED,1,TAHAN,P3,parietal,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,1.0955558953414837,1.9650922681226,-0.29526570306772726,-1.295096766006985
P18,NGEED,1,TAHAN,O1,oksipital,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-7.158329096498235,-4.736340002161274,-0.8907875661266687,-7.425234534666458
P18,NGEED,1,TAHAN,F7,frontotemporal,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,0.04559025063649358,-2.7682619047790027,0.5853817329590498,-1.7782753833314295
P18,NGEED,1,TAHAN,T3,temporal,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-3.314603278934605,-3.666401412677317,-3.8287304736611496,-3.8010878257687075
P18,NGEED,1,TAHAN,T5,temporo-posterior,kiri,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,0.544985444570635,-1.1255106349517234,-0.2776180537650994,-2.637821089700335
P18,NGEED,1,TAHAN,Fp2,frontopolar,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-0.6496181066692905,-0.9017092260674033,2.0317992902723105,0.3431076157367201
P18,NGEED,1,TAHAN,F4,frontal,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,0.12914501058563133,-1.617858616477637,1.6585353791731308,-0.43636484388026275
P18,NGEED,1,TAHAN,C4,sentral,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-0.5633508699515026,0.7443102432839375,1.5306278647236269,-1.3184437977149024
P18,NGEED,1,TAHAN,P4,parietal,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-2.6637148484932247,-2.688804483264679,-3.454649472210985,-4.260268021333008
P18,NGEED,1,TAHAN,O2,oksipital,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-3.1828265907018007,-3.6498642289625955,1.4426354869589666,-0.7803603432322781
P18,NGEED,1,TAHAN,F8,frontotemporal,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-4.356144953324943,-2.6709358460929202,1.939612638010562,-3.4153207891863673
P18,NGEED,1,TAHAN,T4,temporal,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-2.6921737830140913,-4.010140541026651,-0.000610060307483451,-4.591527995308514
P18,NGEED,1,TAHAN,T6,temporo-posterior,kanan,11.49,12.851,1.861,1.361,late,video,0.0,True,False,False,-4.055958138939719,-3.296523914025677,-2.33765948017529,-5.295073124011601
P18,NGEED,1,NAIK,Fp1,frontopolar,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-6.669839243945809,-8.24408113392316,0.136993690374986,-0.06050823675531802
P18,NGEED,1,NAIK,F3,frontal,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-1.4758072604241121,0.31668879791913795,1.3500715967464174,0.9645655273708584
P18,NGEED,1,NAIK,C3,sentral,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-4.82778614048777,-1.6505023321593661,-5.423857472516744,-4.676403379261284
P18,NGEED,1,NAIK,P3,parietal,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-6.237527418427071,2.7609075878760194,-3.146289553657219,-4.17113162594698
P18,NGEED,1,NAIK,O1,oksipital,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-2.780174921919425,-1.0651470020200478,-2.751153657348649,-4.386530516751794
P18,NGEED,1,NAIK,F7,frontotemporal,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,1.731481141062602,2.631823502713928,-0.051370249236104115,1.7948362796776678
P18,NGEED,1,NAIK,T3,temporal,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,0.033711213166185416,-2.33854686814999,-2.894790579450511,-0.9969679326039618
P18,NGEED,1,NAIK,T5,temporo-posterior,kiri,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-1.9732272837985931,0.41680868026409357,-2.8804115523080966,-1.4958220485446887
P18,NGEED,1,NAIK,Fp2,frontopolar,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,1.4278642467206204,2.1332300196029266,1.995304916724976,2.7942594301852566
P18,NGEED,1,NAIK,F4,frontal,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,6.8887903861324915,4.195453443117227,4.831115286372771,4.867352609599337
P18,NGEED,1,NAIK,C4,sentral,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,5.122660174292591,4.32501127018601,4.840975318165704,4.6563529894755895
P18,NGEED,1,NAIK,P4,parietal,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,0.9694629677483846,3.265925592908321,6.314814598171797,2.0190369562484136
P18,NGEED,1,NAIK,O2,oksipital,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,3.377232439060471,3.7728850970487606,3.564934740492088,3.347673075261415
P18,NGEED,1,NAIK,F8,frontotemporal,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,-5.55761471376174,-2.230338239041849,-0.20195254787877914,-4.583317902484197
P18,NGEED,1,NAIK,T4,temporal,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,1.0351594433340807,2.5807034972655813,1.775873038690289,-1.1401246077954674
P18,NGEED,1,NAIK,T6,temporo-posterior,kanan,13.232,13.845,0.875,0.613,late,video,0.0,True,False,False,5.40811604925311,1.3696212688141678,2.7616197877503055,3.3948691021248507
P18,NGEED,1,POST,Fp1,frontopolar,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,4.492983919751865,3.708761037657773,1.5139454835118258,3.2309136625032764
P18,NGEED,1,POST,F3,frontal,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,7.886219148791433,8.818142689883494,8.621720747436367,6.931276799024545
P18,NGEED,1,POST,C3,sentral,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,0.3440833719807159,-0.09000014082683094,-1.623009931622871,-0.9054580110408921
P18,NGEED,1,POST,P3,parietal,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,0.4982820056504025,-0.3300145758647055,-0.6896049057901124,-2.093844020428751
P18,NGEED,1,POST,O1,oksipital,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,6.864089803314606,7.340791189078722,1.033068798070751,4.601338758000445
P18,NGEED,1,POST,F7,frontotemporal,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,7.449874549147907,7.6052262637986985,5.117708549133024,6.5067351145275865
P18,NGEED,1,POST,T3,temporal,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,3.4726154997816607,-0.8910992176502361,-2.5885358479781715,2.5472854320711527
P18,NGEED,1,POST,T5,temporo-posterior,kiri,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,4.704944177539531,2.68985919702477,-0.3061672859792175,3.028360038505319
P18,NGEED,1,POST,Fp2,frontopolar,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,2.165706239791394,0.5359279210764321,1.5515778136245189,1.5222420045085734
P18,NGEED,1,POST,F4,frontal,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,1.5468801181139185,1.92159682193385,1.835084436267561,2.246776518686879
P18,NGEED,1,POST,C4,sentral,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,4.707916333112706,3.5398865062173464,1.589428386649061,4.207845781726125
P18,NGEED,1,POST,P4,parietal,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,6.898477141754341,7.233905589161463,5.2231411493042685,4.472016542855286
P18,NGEED,1,POST,O2,oksipital,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,5.3911489690857906,1.30532549416764,3.2819728959259855,2.776102881683517
P18,NGEED,1,POST,F8,frontotemporal,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,-1.708038988593124,-2.9515173733928926,-2.2427106239088275,-3.4827038536457096
P18,NGEED,1,POST,T4,temporal,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,2.48857453159032,3.556072143563341,2.490525087299787,0.48015999617933147
P18,NGEED,1,POST,T6,temporo-posterior,kanan,14.476,15.976,1.5,1.5,late,video,0.0,True,False,False,-0.18429533857769798,-0.11185479409267174,1.5439938262005164,-1.6865927026491647
P18,NGEED,2,PRA,Fp1,frontopolar,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,9.563690779492369,4.230898295084906,4.529811824170622,7.574487968905544
P18,NGEED,2,PRA,F3,frontal,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,9.722541765828822,2.258570855616398,5.593363134253686,7.1326539897363475
P18,NGEED,2,PRA,C3,sentral,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,5.021449133107012,-0.29226889657864064,0.6062517913776126,1.979462248975672
P18,NGEED,2,PRA,P3,parietal,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,7.759040517872911,2.1970531140497975,2.4536217561742077,3.9080767582024265
P18,NGEED,2,PRA,O1,oksipital,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,5.900260104678743,-0.4715060092051999,-2.229737184306064,1.4017929173609218
P18,NGEED,2,PRA,F7,frontotemporal,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,8.455170231963088,4.046240914030328,2.7868480593809792,7.716322012513189
P18,NGEED,2,PRA,T3,temporal,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,-0.8988055072477152,-4.65302464755322,-7.935895815925232,-3.494641073470305
P18,NGEED,2,PRA,T5,temporo-posterior,kiri,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,4.137662787167521,0.908578517192435,2.334253939434735,2.649389870595371
P18,NGEED,2,PRA,Fp2,frontopolar,kanan,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,6.65851220940657,4.821408877886842,3.9905322502558143,7.35394295290331
P18,NGEED,2,PRA,F4,frontal,kanan,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,10.012723456713886,8.524594111954993,6.039632713287652,9.750671565098699
P18,NGEED,2,PRA,C4,sentral,kanan,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,9.829500402933036,6.516922033161684,5.369027988940978,8.702399927370369
P18,NGEED,2,PRA,P4,parietal,kanan,18.231,20.231,2.0,2.0,ok,video,0.0,True,False,False,11.277282676938043,7.45522084404568,8.084521281827897,9.445691940674273
