participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P11,EO,frontopolar,1.0,7,True,False,38.703754120122134,1.032106285991993,-0.08072186002773596,-0.5351512996849337,0.0051057239095810576
P11,EO,frontal,1.0,7,False,False,40.96846719415497,1.5096071881795337,-1.4351536587616627,-0.8674072712530925,1.4783965316520362
P11,EO,frontotemporal,1.0,5,True,False,42.5559140470517,1.493840088530255,-1.0518186823636866,-0.6192587822469968,1.493792163571746
P11,EO,sentral,1.0,5,False,False,41.65453656081528,1.4589638875443294,-1.5536796157001258,-0.8006835033577091,1.7427183291697124
P11,EO,temporal,1.0,3,True,False,41.91092839196858,1.6548336382879136,-1.5325807120497852,0.09635075317714792,0.6941116222635845
P11,EO,parietal,1.0,6,False,False,42.723968751124836,1.3917046875397945,-1.1864697147792946,-1.3812860175265693,0.7076627611731302
P11,EO,temporo-posterior,1.0,6,False,False,43.22391638439974,1.532471420563418,-1.702948809636395,-0.5615279646548275,0.5079662397525713
P11,EO,oksipital,1.0,5,False,False,42.039502242683994,1.50642324532679,-0.6680101525326498,-0.43544390729810756,2.123203520923038
P11,EC,frontopolar,0.67,13,True,False,36.137420297551344,0.8086694431531525,-1.5558235107891365,-0.3074725716272182,0.2821712088498058
P11,EC,frontal,0.67,0,False,False,,,,,
P11,EC,frontotemporal,0.67,2,True,False,36.31480146849952,1.3845575887343067,1.183911776626227,-0.20000218536102587,1.7093003941166462
P11,EC,sentral,0.67,0,False,False,,,,,
P11,EC,temporal,0.67,1,True,False,,,,,
P11,EC,parietal,0.67,0,False,False,,,,,
P11,EC,temporo-posterior,0.67,0,False,False,,,,,
P11,EC,oksipital,0.67,0,False,False,,,,,
