participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P33,EO,frontopolar,1.0,27,True,False,34.842010002823386,1.226868708708204,0.45709801521256865,1.5199251863657572,0.37740250601613035
P33,EO,frontal,1.0,17,False,False,32.62916978199112,1.0578265518106746,-0.2943115510830596,2.2418672515249907,0.5273197355239905
P33,EO,frontotemporal,1.0,16,True,False,30.059873781226337,1.1419230245945842,0.2013344733847866,1.8551847521148823,0.3715024443533037
P33,EO,sentral,1.0,14,False,False,33.2214846752598,1.344603971741888,2.38449094764083,2.874966332896742,1.1442048388659734
P33,EO,temporal,1.0,15,True,False,27.433124100087042,0.9182029252804625,0.8663205705982411,1.5225589375481396,0.9608580393286104
P33,EO,parietal,1.0,16,False,False,27.996594666232202,0.8236924644976703,0.8554754320489005,2.3755835127810165,1.1673466900868457
P33,EO,temporo-posterior,1.0,15,False,False,32.58512915989355,1.3848566741257642,-0.5501255835926744,0.7895262464012789,0.8075645213003393
P33,EO,oksipital,1.0,17,False,False,33.72425924164667,1.3313938405816508,-0.31595035966124563,1.4194289951462706,1.0522961736354388
P33,EC,frontopolar,1.0,16,True,False,31.44681465843478,1.0280778023701238,-0.1173908310514632,1.859206514203823,0.6844269355432803
P33,EC,frontal,1.0,12,False,False,33.29762500346737,1.1571801421218089,-1.4203317659690433,-0.15558076035230695,0.541163410026086
P33,EC,frontotemporal,1.0,13,True,False,34.40649315576568,1.542153566714239,-1.1337618731599903,0.12877128317243747,0.13654058371739608
P33,EC,sentral,1.0,12,False,False,34.02899212379189,1.3944199608076482,-1.5204255217901803,0.4324127702186289,0.5851958404029605
P33,EC,temporal,1.0,12,True,False,32.72209515239397,1.4490720619489599,-1.5473179445162457,-0.6450610725266288,0.8084427573101054
P33,EC,parietal,1.0,10,False,False,29.955195116797114,0.8059489988007393,-2.3385028253857856,0.2120831740700213,0.2573956466230088
P33,EC,temporo-posterior,1.0,11,False,False,31.797793070182713,1.455711710132606,-2.122776543637763,-0.5534348590740457,1.82666155432212
P33,EC,oksipital,1.0,11,False,False,31.802975490702508,1.0037236126329172,-2.9204350311092457,-0.07153730058976926,0.38343516155370483
