jenis,fase,area,ukuran,n_penari,n_nonpenari,mean_penari,mean_nonpenari,hedges_g,p,artefak_rawan,p_fdr
EEG,TURUN,temporo-posterior,beta_periodic_db,23,15,0.22861760299269332,0.13458556449164277,0.17033448083004504,0.6170788111563278,False,0.853885362823439
EEG,NAIK,temporal,theta_periodic_db,23,15,0.9933393571018412,0.7789621849812567,0.1554713342655116,0.6215614319243363,True,0.853885362823439
perilaku,latency_hud,-,cv,23,15,0.27313194223842957,0.28956411271828003,-0.1590298814860163,0.6224534947846987,False,0.853885362823439
EEG,POST,sentral,beta_periodic_db,23,15,0.09244094888390383,0.17554862014307993,-0.16308878856225695,0.6232912705010782,False,0.853885362823439
EEG,NAIK,frontopolar,theta_periodic_db,23,15,1.286392205730378,1.0372265176414592,0.16161869061203735,0.62399314975559,True,0.853885362823439
EEG,NAIK,sentral,mu_periodic_db,23,15,1.3444539230850545,1.5962128192225964,-0.1585593977407692,0.6329683911072558,False,0.8593960088844942
EEG,TURUN,frontal,offset_change,23,15,8.559837159446875,9.606841472331183,-0.14918933055507855,0.6388850864449584,False,0.8593960088844942
EEG,NAIK,frontotemporal,exponent_change,23,15,0.14164020019493925,0.09283205797813464,0.15146918463420417,0.6461672459652867,True,0.8593960088844942
EEG,TAHAN,temporo-posterior,beta_periodic_db,23,15,0.28139536291561645,0.21184253472513365,0.15104123434621342,0.6500450295687947,False,0.8593960088844942
EEG,TAHAN,temporal,mu_periodic_db,23,15,0.7659164824728516,0.9405440258152121,-0.14813637908838215,0.6501591390851178,True,0.8593960088844942
EEG,NAIK,parietal,theta_periodic_db,23,15,1.1025953311664956,1.3123909071425162,-0.14798733435307804,0.6534325074006541,False,0.8593960088844942
EEG,POST,frontal,exponent_change,23,15,0.2878921164870621,0.2438607853676354,0.14000501987484143,0.6623068246842955,False,0.8593960088844942
EEG,NAIK,temporal,mu_periodic_db,23,15,1.1930095136954804,1.4155730526926245,-0.1366442288473296,0.6647229178029389,True,0.8593960088844942
EEG,NAIK,frontal,exponent_change,23,15,0.1501949874944944,0.08613448926058137,0.14323682154822998,0.665205564569248,False,0.8593960088844942
EEG,TAHAN,temporal,theta_periodic_db,23,15,0.08083811968822693,0.3020547650863242,-0.13833656864704605,0.6883125017023753,True,0.8788666447871194
EEG,NAIK,temporal,exponent_change,23,15,0.15376828035077447,0.10944859417703186,0.13084193314991485,0.6887272264437522,True,0.8788666447871194
EEG,TURUN,frontotemporal,exponent_change,23,15,0.17892075337399435,0.21962567918389944,-0.12169298836866627,0.7020256009081518,True,0.8903739328591194
EEG,PRA,temporal,beta_periodic_db,23,15,0.2869921812380949,0.2082004563302173,0.12789725978143415,0.7113381122424406,True,0.8914588865089785
EEG,TURUN,parietal,mu_periodic_db,23,15,0.9229781991620721,1.0536606538358724,-0.1161066408073083,0.7114527651946656,False,0.8914588865089785
EEG,NAIK,frontopolar,beta_periodic_db,23,15,0.4923940233485488,0.427552789191284,0.123888924899932,0.7166833598879847,True,0.8920934692695417
EEG,PRA,frontopolar,mu_periodic_db,23,15,0.9086442448542272,1.0506776639780737,-0.11232568700105373,0.7216652878927553,True,0.8920934692695417
EEG,POST,frontopolar,offset_change,23,15,10.491927024831481,11.219045467452093,-0.11424276109988678,0.7248580286791667,True,0.8920934692695417
EEG,POST,frontopolar,theta_periodic_db,23,15,1.2341147301810353,1.4260639608116967,-0.11752058286249968,0.7295023727877495,True,0.8920934692695417
EEG,TURUN,temporal,offset_change,23,15,9.594308755671833,10.382336477749607,-0.11240031238352965,0.7340323858013087,True,0.8920934692695417
EEG,POST,parietal,mu_periodic_db,23,15,1.1373784221152676,0.9771039058736508,0.109247654771241,0.7419319320489328,False,0.8920934692695417
