participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P04,NGEED,1,PRA,Fp1,frontopolar,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,0.4993220916657677,1.7058306998649044,1.510148863416397,1.762244441486466
P04,NGEED,1,PRA,F3,frontal,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,2.837272411119283,7.237518574192428,1.392330480806251,2.64875727501661
P04,NGEED,1,PRA,C3,sentral,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,2.725511853432426,8.931421077124732,4.584778485910707,4.811056683582514
P04,NGEED,1,PRA,P3,parietal,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,-0.6757670073392248,0.6643708684164835,0.10977605422838721,-0.0018289800346060758
P04,NGEED,1,PRA,O1,oksipital,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,2.00898990916329,-0.7326973418163014,-0.5530160757710263,1.7394133156919764
P04,NGEED,1,PRA,F7,frontotemporal,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,4.193863660093278,7.291038672280891,10.735805258393707,6.506985004517183
P04,NGEED,1,PRA,T3,temporal,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,9.545418840637804,6.09051952331032,5.934705013869479,8.199791739274602
P04,NGEED,1,PRA,T5,temporo-posterior,kiri,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,2.901255364969643,0.7405206612382926,-1.9075965799943617,1.6535089513086696
P04,NGEED,1,PRA,Fp2,frontopolar,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,0.36531612961485393,2.766685404048822,0.6303836056871113,2.372511833796608
P04,NGEED,1,PRA,F4,frontal,kanan,5.0,7.0,2.0,2.0,ok,video,0.4,False,False,False,,,,
P04,NGEED,1,PRA,C4,sentral,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,2.3994161082479124,4.343317268672692,0.7082832325118815,1.9081646418404716
P04,NGEED,1,PRA,P4,parietal,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,5.590715780403212,4.453794879573504,2.955454140280768,3.9728554700716714
P04,NGEED,1,PRA,O2,oksipital,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,3.403225441932996,0.4425103336740932,-2.481173339413907,1.8691513599273932
P04,NGEED,1,PRA,F8,frontotemporal,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,5.96569587741892,4.94178162409073,4.493659100851641,5.702845515334385
P04,NGEED,1,PRA,T4,temporal,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,-0.9434722761524768,2.594330078604912,-1.1098971167294103,0.5719558409869414
P04,NGEED,1,PRA,T6,temporo-posterior,kanan,5.0,7.0,2.0,2.0,ok,video,0.0,True,False,False,5.394292218397112,2.4801756545633076,-0.545477502543541,4.548957054514915
P04,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,8.715206270057855,8.45535493549312,0.31448419118981974,6.545796607884711
P04,NGEED,1,TURUN,F3,frontal,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,18.10163092107833,11.035043126808883,7.989111103729048,14.370816587924434
P04,NGEED,1,TURUN,C3,sentral,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,11.45266879638621,13.319051247370794,11.505743010570004,11.006651238795001
P04,NGEED,1,TURUN,P3,parietal,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,2.527302052515367,7.9622914923250505,3.310669197815738,4.773823546919246
P04,NGEED,1,TURUN,O1,oksipital,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,6.2216051155717125,1.7465979001932794,2.357951780768648,2.5173188247689993
P04,NGEED,1,TURUN,F7,frontotemporal,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,14.736543330876355,17.762325642266767,11.723396023692324,15.374339735277509
P04,NGEED,1,TURUN,T3,temporal,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,17.630999188873698,15.402681840418019,15.117557005738355,16.409818125394917
P04,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,9.56973464131022,7.563218013786699,4.92024496161261,8.892775882856892
P04,NGEED,1,TURUN,Fp2,frontopolar,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,14.305524904056298,10.806857899233187,7.776738507753532,12.316703209967713
P04,NGEED,1,TURUN,F4,frontal,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,12.565956709694,11.617095575644626,8.63803754149708,10.608425390836981
P04,NGEED,1,TURUN,C4,sentral,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,15.616808538029517,15.951362904621654,12.194518284672988,14.589912231028542
P04,NGEED,1,TURUN,P4,parietal,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,13.60720839563798,15.353566902539715,11.370957220835859,12.903850039440954
P04,NGEED,1,TURUN,O2,oksipital,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,4.876387524165402,3.3653498761456255,5.243326370082716,4.453673977696191
P04,NGEED,1,TURUN,F8,frontotemporal,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,19.038626372638976,14.598756319197676,13.385445933436348,15.881014046864106
P04,NGEED,1,TURUN,T4,temporal,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,12.569271127906077,10.581119849715975,4.148169855902161,9.437814533436413
P04,NGEED,1,TURUN,T6,temporo-posterior,kanan,7.181,8.027,1.208,0.846,ok,video,0.0,True,False,False,7.936117886492639,7.641109986982144,8.584938656497716,6.4209940309209905
P04,NGEED,1,TAHAN,Fp1,frontopolar,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,8.06595151386562,6.5656026325433885,3.184610462196911,6.162952836617777
P04,NGEED,1,TAHAN,F3,frontal,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,11.507656848036465,9.170241758498943,7.5913381222754985,10.397352375370218
P04,NGEED,1,TAHAN,C3,sentral,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,10.944573620632216,11.10385351687767,7.644776074379763,12.612064111739073
P04,NGEED,1,TAHAN,P3,parietal,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,9.13242000892803,6.545835536065326,2.7776792526548455,6.986619898846762
P04,NGEED,1,TAHAN,O1,oksipital,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,7.946990614646268,7.225731454445551,0.7947956903898898,6.9848572110765375
P04,NGEED,1,TAHAN,F7,frontotemporal,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,10.732569909600262,11.452766707843605,7.889444497119655,11.731939298484193
P04,NGEED,1,TAHAN,T3,temporal,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,13.19828046519913,11.865918004669503,8.776160037001361,12.186453099602335
P04,NGEED,1,TAHAN,T5,temporo-posterior,kiri,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,12.87245243659028,11.186973866458036,3.5037268669177095,12.039164072044915
P04,NGEED,1,TAHAN,Fp2,frontopolar,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,9.87059933419792,8.940202779129464,5.5557749730065495,8.570590267962551
P04,NGEED,1,TAHAN,F4,frontal,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,12.555181698806116,12.092477134770519,7.289069257121682,10.596941475816134
P04,NGEED,1,TAHAN,C4,sentral,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,14.493583144011978,13.76930948651141,11.640383946117169,12.989102028092681
P04,NGEED,1,TAHAN,P4,parietal,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,12.839220317415265,15.315459404196456,12.03978010320613,13.269300525602297
P04,NGEED,1,TAHAN,O2,oksipital,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,11.15079296449479,8.181238707171989,5.185350917625453,10.489659950119552
P04,NGEED,1,TAHAN,F8,frontotemporal,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,11.251147718387148,13.54652219121747,12.072027573562917,12.231511822943933
P04,NGEED,1,TAHAN,T4,temporal,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,11.041788872005533,8.665618095197281,4.945957541538927,8.835813561368095
P04,NGEED,1,TAHAN,T6,temporo-posterior,kanan,8.458,14.026,6.068,5.568,ok,video,0.0,True,False,False,11.304155374197038,10.591607383510116,4.947801508967505,10.906903844865045
P04,NGEED,1,NAIK,Fp1,frontopolar,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,-0.5208461522864738,2.851942521933914,0.527177546473073,0.966640934917038
P04,NGEED,1,NAIK,F3,frontal,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,0.2827896152838676,5.037782644513587,0.5986872820005242,1.4599495224380092
P04,NGEED,1,NAIK,C3,sentral,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,5.009922721084489,3.432045074555049,1.4833450170319296,3.8093732220075722
P04,NGEED,1,NAIK,P3,parietal,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,1.8313227162043475,0.726900710482802,1.1257806970542603,1.8065835263411074
P04,NGEED,1,NAIK,O1,oksipital,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,5.684349018830069,2.381072947436067,2.547479448944454,3.4582430217959796
P04,NGEED,1,NAIK,F7,frontotemporal,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,1.182864203994825,4.813450671987631,1.6325211386678475,1.5472361094217177
P04,NGEED,1,NAIK,T3,temporal,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,8.53520636799487,3.1612115037836332,1.5009560299053923,5.211625485828495
P04,NGEED,1,NAIK,T5,temporo-posterior,kiri,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,4.209942942109734,4.154648342083036,2.3027011766719845,3.6278169713031048
P04,NGEED,1,NAIK,Fp2,frontopolar,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,5.108311353665357,6.158177809167725,0.5202555100084538,5.197725091409957
P04,NGEED,1,NAIK,F4,frontal,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,4.438409543286163,5.464465245126814,-0.246405419831504,4.835266754117139
P04,NGEED,1,NAIK,C4,sentral,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,4.098769606161412,6.123856177188383,2.3090715628412397,5.124583519073649
P04,NGEED,1,NAIK,P4,parietal,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,4.620826283644231,5.109843933710774,2.456662637168403,5.110747328692945
P04,NGEED,1,NAIK,O2,oksipital,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,7.677860166785223,4.642413827422384,0.6924970245688868,6.402043589609626
P04,NGEED,1,NAIK,F8,frontotemporal,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,-0.8751447070165135,-3.5995480917278755,-1.2443649644952224,1.0566551395269954
P04,NGEED,1,NAIK,T4,temporal,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,0.24934824951665746,2.909893041753655,0.13582358458265276,2.055039696226924
P04,NGEED,1,NAIK,T6,temporo-posterior,kanan,14.405,15.008,0.861,0.603,ok,video,0.0,True,False,False,3.2220644389937263,-2.3520561375786,-0.224599387905684,4.086384836580979
