participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P06,NGEED,1,ok,video,1.069,2.931000000000001,1.456999999999999,2.7569999999999997,5.4079999999999995,62.865814208984375,False
P06,NGEED,2,ok,video,1.333000000000002,3.3329999999999984,1.125,1.318999999999999,7.263,55.4545837402344,False
P06,AGEM KANAN,1,ok,video,1.208999999999996,2.652000000000001,0.9299999999999997,1.9849999999999994,5.270000000000003,67.94027099609377,False
P06,AGEM KANAN,2,ok,video,1.4590000000000032,3.262999999999998,0.6110000000000042,1.7909999999999968,0.5409999999999968,65.15597534179688,False
P06,AGEM KIRI,1,ok,video,1.4030000000000058,2.540999999999997,0.5970000000000084,1.6864999999999952,7.067999999999998,72.65216064453125,False
P06,AGEM KIRI,2,ok,video,1.2090000000000032,3.262999999999991,0.5420000000000016,1.846500000000006,7.052999999999997,61.99893798828123,False
P06,NGEED,3,ok,video,0.73599999999999,3.123999999999967,0.7360000000000468,1.8190000000000168,6.263000000000034,72.09897460937498,False
P06,NGEED,4,ok,video,1.40300000000002,2.92999999999995,1.0,1.388499999999965,7.137999999999977,64.06055908203126,False
P06,AGEM KANAN,3,ok,video,1.0,3.194000000000017,0.47200000000003683,1.9164999999999281,1.0,65.53173828125,False
P06,AGEM KANAN,4,ok,video,1.7919999999999732,2.8040000000000305,0.6669999999999732,1.353999999999985,7.067999999999984,55.3802490234375,False
P06,AGEM KIRI,3,ok,video,1.06899999999996,4.263000000000034,1.0,1.6875,7.471000000000004,67.53469848632812,False
P06,AGEM KIRI,4,ok,video,1.1409999999999627,2.5950000000000273,1.06899999999996,1.5130000000000337,0.5270000000000437,69.53060607910157,False
