participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P36,NGEED,1,ok,video,2.3889999999999993,2.333,2.2639999999999993,1.5270000000000001,4.61,36.4503143310547,False
P36,NGEED,2,ok,video,1.7920000000000016,1.068999999999999,4.332000000000001,1.4860000000000007,0.0,35.914825439453125,False
P36,AGEM KANAN,1,late,video,3.3320000000000007,1.5350000000000037,0.8049999999999997,3.083500000000001,8.928999999999998,26.38506774902345,False
P36,AGEM KANAN,2,ok,video,1.4719999999999942,1.4040000000000035,2.8599999999999994,2.214500000000001,7.068000000000005,24.165191650390625,False
P36,AGEM KIRI,1,incomplete,video,1.1389999999999958,0.8610000000000042,,5.846499999999992,2.861000000000004,34.450277709960915,False
P36,AGEM KIRI,2,ok,video,2.1939999999999884,2.403000000000006,2.2630000000000052,1.4159999999999968,7.332000000000008,29.172119140625,False
P36,NGEED,3,ok,video,1.54200000000003,3.7339999999999804,1.93100000000004,1.180499999999995,4.527999999999963,38.67327880859375,False
P36,NGEED,4,short_hold,video,1.9449999999999932,0.26400000000001,4.665999999999997,1.5409999999999968,7.456999999999994,31.208782958984386,False
P36,AGEM KANAN,3,ok,video,1.19399999999996,2.069000000000017,2.26400000000001,2.749500000000012,8.666000000000054,27.439962768554665,False
P36,AGEM KANAN,4,ok,video,1.13900000000001,2.665999999999997,1.59699999999998,2.38149999999996,1.13900000000001,31.576080322265625,False
P36,AGEM KIRI,3,ok,video,1.0680000000000405,1.6669999999999732,3.333000000000027,2.048999999999978,3.402999999999963,27.138458251953125,False
P36,AGEM KIRI,4,short_hold,video,1.54200000000003,0.3190000000000168,5.637999999999977,1.749499999999955,0.59699999999998,25.542333984374977,False
