participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P38,EO,frontopolar,1.0,11,True,False,39.44436714490462,1.131091747497673,0.9714264043382809,2.06637345136254,1.3817020419063162
P38,EO,frontal,1.0,3,False,False,40.57961068897058,1.514012636929317,0.8083100499426538,1.9274937774935337,1.3739693409407436
P38,EO,frontotemporal,1.0,1,True,False,,,,,
P38,EO,sentral,1.0,6,False,False,38.27547188774084,0.9578082844957682,0.8565438781728429,3.099422117447716,1.6144827493649938
P38,EO,temporal,1.0,7,True,False,37.61494112258827,0.9792753762897172,0.7647657534125474,2.492669296448608,1.8588991420412337
P38,EO,parietal,1.0,4,False,False,39.19781922133083,1.172004082274887,2.58733181417989,1.4687807326545843,1.8341860328178914
P38,EO,temporo-posterior,1.0,7,False,False,37.55458718662084,1.104762827700601,0.2560005795066089,2.2008606839369764,1.9728356311758715
P38,EO,oksipital,1.0,4,False,False,40.848243143035454,1.139270165269561,0.2938296877158403,1.9232266155211262,2.0362952073367886
P38,EC,frontopolar,1.0,25,True,False,37.74042044714001,1.054388046439999,0.7192975299857607,2.7216310170779683,1.4856740549513892
P38,EC,frontal,1.0,9,False,False,37.8152659602463,1.5709686921790218,0.6952204809526935,0.36820834897629906,2.585294545428463
P38,EC,frontotemporal,1.0,9,True,False,39.60790752503233,1.0811839366294123,1.5017078247859328,3.2330881724038933,1.995839444333264
P38,EC,sentral,1.0,10,False,False,37.051368417797555,0.9920323591195733,0.5421335885567913,2.3481102373037657,1.7119466045272926
P38,EC,temporal,1.0,21,True,False,35.87056616892361,0.8212908841796096,0.7204706947012723,2.941882746834394,1.1883431225330967
P38,EC,parietal,1.0,19,False,False,35.98302779946039,1.0104054295448477,0.5211185358341086,2.0835414387912796,1.4377073154905529
P38,EC,temporo-posterior,1.0,11,False,False,37.37689594570802,1.0397818805011962,0.16119376807872787,1.102166462508261,1.2614398492764352
P38,EC,oksipital,1.0,18,False,False,37.41706501525129,0.9467528207766103,-0.2357727380861363,2.4944364992973065,1.34356084090374
