participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P05,NGEED,1,PRA,Fp1,frontopolar,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,1.8877227285355431,5.559323701520086,5.760616722730241,3.595068981579221
P05,NGEED,1,PRA,F3,frontal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,3.784451301680228,7.337405723857252,8.952947692157434,5.80689332718401
P05,NGEED,1,PRA,C3,sentral,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,0.8998635406066313,7.336377290183627,8.224004510544184,4.948669312373035
P05,NGEED,1,PRA,P3,parietal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,1.9445528451021872,6.8597408650306875,8.817531634497008,5.3381811054084025
P05,NGEED,1,PRA,O1,oksipital,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,0.7754782646791512,6.728033095502752,8.185748490939961,5.397629922229129
P05,NGEED,1,PRA,F7,frontotemporal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,5.831922523439506,1.6576974294463227,1.5234985107773706,4.61828758420539
P05,NGEED,1,PRA,T3,temporal,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,1.6734966142588092,6.436851491558237,8.237756864882336,4.855802488168891
P05,NGEED,1,PRA,T5,temporo-posterior,kiri,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,3.1135868455586966,7.784680596349599,7.104312923571381,5.090885721067263
P05,NGEED,1,PRA,Fp2,frontopolar,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,5.644380105995619,1.9770217925722484,6.502734310908391,4.740585013874778
P05,NGEED,1,PRA,F4,frontal,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,4.29264412089578,2.9182304139356177,3.9288606714899323,3.8949993447917315
P05,NGEED,1,PRA,C4,sentral,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,5.838996023531109,0.34065057440683333,4.978538999674267,4.923243946137582
P05,NGEED,1,PRA,P4,parietal,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,0.5827380597363607,-2.662281203153128,1.9919221491737105,0.897685120033497
P05,NGEED,1,PRA,O2,oksipital,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,-1.834950050699323,-1.397422381369374,1.5938241154081219,0.3355101934645539
P05,NGEED,1,PRA,F8,frontotemporal,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,4.275463408107662,-0.22766891380485177,2.574273775248443,3.0717081194692746
P05,NGEED,1,PRA,T4,temporal,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,2.680755713277051,1.832508261870494,2.8258546201063304,3.0116998234659818
P05,NGEED,1,PRA,T6,temporo-posterior,kanan,4.302,6.302,2.0,2.0,ok,video,0.0,True,False,False,1.2460615950378795,-0.30934364372373224,2.3702992390252717,1.5549609418558887
P05,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,11.51402442782626,14.782690243930233,12.824608371867722,13.651984219708616
P05,NGEED,1,TURUN,F3,frontal,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,15.307649595920871,14.015157215386623,13.741428813383447,14.276524157502838
P05,NGEED,1,TURUN,C3,sentral,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,11.62792245607573,9.513613779088196,12.49832032475953,12.2092153752766
P05,NGEED,1,TURUN,P3,parietal,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,18.244564216263576,16.191947557777873,17.66535235347788,16.21745598454195
P05,NGEED,1,TURUN,O1,oksipital,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,14.855132816176525,11.163846081638688,10.091100294288456,15.115283631843631
P05,NGEED,1,TURUN,F7,frontotemporal,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,24.05252824726847,16.66502948324022,13.170181519628807,23.056777823856518
P05,NGEED,1,TURUN,T3,temporal,kiri,8.024,9.246,1.722,1.222,ok,video,0.0,True,False,False,16.274829906744152,15.068585380934842,12.09259078915229,16.44365208966429
