participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P27,NGEED,1,ok,video,1.0549999999999997,2.2780000000000005,0.8599999999999994,2.6599999999999993,1.4029999999999996,34.38404846191406,False
P27,NGEED,2,ok,video,1.0700000000000003,2.0,4.192999999999998,1.2490000000000023,2.333000000000002,81.53038024902344,False
P27,AGEM KANAN,1,ok,video,1.8049999999999997,2.3330000000000055,2.860999999999997,2.478999999999999,8.456999999999997,21.428375244140625,False
P27,AGEM KANAN,2,incomplete,video,,,,,,14.580624389648449,False
P27,AGEM KIRI,1,incomplete,video,,,,,,13.721197509765602,False
P27,AGEM KIRI,2,incomplete,video,,,,,,13.554595947265625,False
P27,NGEED,3,ok,video,1.2639999999999532,2.40300000000002,2.73599999999999,2.3530000000000086,5.5400000000000205,61.32666015625,False
P27,NGEED,4,ok,video,0.9309999999999832,3.401999999999987,2.930000000000007,1.5194999999999936,7.4010000000000105,64.12167663574218,False
P27,AGEM KANAN,3,ok,video,0.40300000000002,1.9300000000000068,6.069000000000017,1.7839999999999918,7.664999999999964,31.008819580078125,False
P27,AGEM KANAN,4,ok,video,0.19400000000001683,2.66700000000003,5.331999999999994,1.714999999999975,0.0,18.40089111328126,False
P27,AGEM KIRI,3,incomplete,video,,,,,,12.896759033203125,False
P27,AGEM KIRI,4,incomplete,video,,,,,,10.95556640625,False
