participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P21,NGEED,1,incomplete,video,,,,,,1.3529449462890852,False
P21,NGEED,2,ok,video,1.5970000000000013,3.4029999999999987,1.721,1.3535000000000004,7.3309999999999995,75.66060180664061,False
P21,AGEM KANAN,1,ok,video,1.8049999999999997,1.666000000000004,3.388999999999996,1.9159999999999968,7.5269999999999975,60.521688842773415,False
P21,AGEM KANAN,2,ok,video,1.7349999999999994,3.2650000000000006,1.9990000000000023,1.847999999999999,0.0,83.32607727050782,False
P21,AGEM KIRI,1,ok,video,2.1940000000000026,2.665999999999997,1.1389999999999958,1.6875,1.402000000000001,58.999288940429665,False
P21,AGEM KIRI,2,ok,video,2.403000000000006,2.125,1.0690000000000026,1.9849999999999994,7.858999999999995,72.07757568359375,False
P21,NGEED,3,ok,video,2.998999999999967,2.333000000000027,1.4029999999999632,2.146000000000015,7.999000000000024,63.98027343749999,False
P21,NGEED,4,ok,video,1.5970000000000368,5.4010000000000105,2.0,1.3889999999999532,5.47199999999998,74.92887573242189,False
P21,AGEM KANAN,3,late,video,1.1949999999999932,4.541000000000054,1.0679999999999836,3.054499999999962,8.928999999999974,65.29664611816406,False
P21,AGEM KANAN,4,late,video,1.8050000000000068,2.86099999999999,1.13900000000001,3.610500000000002,1.26400000000001,69.26044616699221,False
P21,AGEM KIRI,3,late,video,1.3319999999999936,2.59699999999998,1.7360000000000468,3.617999999999995,5.805999999999983,80.97377929687502,False
P21,AGEM KIRI,4,late,video,1.1940000000000168,1.9440000000000168,1.26400000000001,3.98599999999999,9.539999999999964,76.00310058593749,False
