participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P37,NGEED,1,ok,video,0.6670000000000007,2.7489999999999988,0.9169999999999998,2.8120000000000003,5.867,40.205157470703114,False
P37,NGEED,2,short_hold,video,0.791999999999998,0.9310000000000009,4.276,1.7215000000000025,6.679000000000002,43.69244079589845,False
P37,AGEM KANAN,1,ok,video,1.0690000000000026,3.471999999999994,1.264000000000003,1.5139999999999958,5.597000000000001,43.862762451171875,False
P37,AGEM KANAN,2,ok,video,1.2079999999999984,3.387999999999998,1.2080000000000055,1.5835000000000008,0.0,47.04205932617185,False
P37,AGEM KIRI,1,ok,video,1.2780000000000058,3.1940000000000026,1.7360000000000042,1.5409999999999826,7.456999999999994,48.224749755859364,False
P37,AGEM KIRI,2,incomplete,video,,,,,,13.298367309570324,False
P37,NGEED,3,ok,video,0.5979999999999563,2.6100000000000136,1.0550000000000068,2.6100000000000136,1.1940000000000168,39.293911743164074,False
P37,NGEED,4,ok,video,1.33299999999997,3.472000000000037,1.59699999999998,1.3809999999999718,6.138000000000034,48.88410339355471,False
P37,AGEM KANAN,3,ok,video,0.45799999999997,1.2770000000000437,0.12599999999997635,1.4514999999999532,0.0,20.814724731445324,False
P37,AGEM KANAN,4,ok,video,0.4730000000000132,1.1940000000000168,3.06899999999996,2.609999999999957,8.262,26.2387664794922,False
P37,AGEM KIRI,3,incomplete,video,1.52800000000002,2.805000000000007,,1.48599999999999,2.06899999999996,28.06768798828125,False
P37,AGEM KIRI,4,short_hold,video,0.33399999999994634,0.40200000000004366,3.33299999999997,2.2490000000000236,1.2080000000000268,17.948211669921875,False
