participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P25,NGEED,1,PRA,Fp1,frontopolar,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,5.162776987788426,7.35265803227723,3.3193763940914316,3.974212716887294
P25,NGEED,1,PRA,F3,frontal,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,3.751553874071,6.721289845077148,2.906537881186363,2.617804789089824
P25,NGEED,1,PRA,C3,sentral,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,2.054322116850379,3.940361583704405,1.5075073811446629,1.1234714143146576
P25,NGEED,1,PRA,P3,parietal,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,1.0936096552450536,3.6136086273337646,2.6721469386163506,1.3586273882378883
P25,NGEED,1,PRA,O1,oksipital,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,0.46790039678641193,-0.4409946579731354,-0.7319518999204568,0.6451152468881887
P25,NGEED,1,PRA,F7,frontotemporal,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,6.065214910650859,8.849036348652476,5.010594660174554,5.365707777064564
P25,NGEED,1,PRA,T3,temporal,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,2.765317939118731,3.5068955349504307,1.0300478670710582,1.2342966105998272
P25,NGEED,1,PRA,T5,temporo-posterior,kiri,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,5.535508219246161,5.957184422397837,1.1412962531552076,4.277672227238135
P25,NGEED,1,PRA,Fp2,frontopolar,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,9.634902354413015,5.977345326835454,3.030388699893521,9.394623518115282
P25,NGEED,1,PRA,F4,frontal,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,7.284316371601186,3.6271336924683055,3.54631936252391,4.749038537703655
P25,NGEED,1,PRA,C4,sentral,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,6.317576686205861,3.126648381598585,2.8223751388512746,4.04265630148123
P25,NGEED,1,PRA,P4,parietal,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,7.164889327843575,4.289248893745395,3.398577936480219,4.593397697729401
P25,NGEED,1,PRA,O2,oksipital,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,4.022624709252447,4.639709681593558,1.08769132671463,2.7726467565821835
P25,NGEED,1,PRA,F8,frontotemporal,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,4.6245449946983825,2.4940982010464054,3.6127600569894582,2.8506428444820386
P25,NGEED,1,PRA,T4,temporal,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,5.0828188113631185,3.7128864873386576,4.005461008834903,4.585715839659898
P25,NGEED,1,PRA,T6,temporo-posterior,kanan,0.135,2.135,2.0,2.0,ok,video,0.0,True,False,False,1.844049318397424,-0.8025723597564252,-1.1307840570460428,1.0208727338825199
P25,NGEED,1,TURUN,Fp1,frontopolar,kiri,7.766,8.835,1.527,1.069,ok,video,0.0,True,False,False,1.2978436138374363,1.802799128539423,3.383983301881308,3.472856253555115
P25,NGEED,1,TURUN,F3,frontal,kiri,7.766,8.835,1.527,1.069,ok,video,0.355,True,True,False,0.5321353164346334,0.10364514885972653,-0.3716902398581112,2.9035079617276693
P25,NGEED,1,TURUN,C3,sentral,kiri,7.766,8.835,1.527,1.069,ok,video,0.355,True,True,False,-1.9304911524782327,2.701552651918572,-0.8156829303853144,0.6224467492186747
P25,NGEED,1,TURUN,P3,parietal,kiri,7.766,8.835,1.527,1.069,ok,video,0.168,True,True,False,2.4852344237043624,2.910204720109771,1.6941146520159798,1.8559195051494228
P25,NGEED,1,TURUN,O1,oksipital,kiri,7.766,8.835,1.527,1.069,ok,video,0.0,True,False,False,-3.8175090894625754,-0.8637076294604995,-1.2947196096662346,-3.0750861396266487
P25,NGEED,1,TURUN,F7,frontotemporal,kiri,7.766,8.835,1.527,1.069,ok,video,0.0,True,False,False,1.487178931833462,1.8672997583724253,4.5403114618351665,5.366914604054045
P25,NGEED,1,TURUN,T3,temporal,kiri,7.766,8.835,1.527,1.069,ok,video,0.168,True,True,False,-0.03606263334833315,-2.3496701485278493,-0.44230005129328376,2.223613703892834
P25,NGEED,1,TURUN,T5,temporo-posterior,kiri,7.766,8.835,1.527,1.069,ok,video,0.0,True,False,False,-0.5917501618562966,0.09573631431796059,-0.5248589788426727,1.2069469249298947
