participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P07,NGEED,1,ok,video,1.875,2.5969999999999995,0.7910000000000004,2.409,1.4020000000000001,32.473602294921875,False
P07,NGEED,2,ok,video,1.3889999999999993,2.2079999999999984,0.5980000000000025,1.9299999999999997,7.804,37.58672485351565,False
P07,AGEM KANAN,1,ok,video,1.389000000000003,2.2079999999999984,0.8610000000000042,2.1869999999999976,0.0,48.649444580078125,False
P07,AGEM KANAN,2,ok,video,1.5279999999999987,2.666000000000004,0.875,1.5129999999999981,0.6660000000000039,50.88031005859375,False
P07,AGEM KIRI,1,ok,video,1.262999999999991,2.209000000000003,0.5969999999999942,2.0830000000000126,1.13900000000001,37.21478271484375,False
P07,AGEM KIRI,2,ok,video,1.2079999999999984,2.9309999999999974,0.7360000000000042,1.4439999999999884,0.0,43.02972717285155,False
P07,NGEED,3,ok,video,1.73599999999999,2.998999999999967,1.0,1.44500000000005,5.069000000000017,62.90644226074221,False
P07,NGEED,4,ok,video,2.069000000000017,2.805000000000007,1.0,0.84699999999998,6.735000000000014,67.96031494140624,False
P07,AGEM KANAN,3,ok,video,1.79200000000003,2.526999999999987,1.20799999999997,1.45799999999997,0.61099999999999,61.670440673828125,False
P07,AGEM KANAN,4,ok,video,2.0,2.94399999999996,0.9860000000000468,0.8120000000000118,4.456999999999994,63.12519226074221,False
P07,AGEM KIRI,3,ok,video,2.055999999999983,2.805000000000007,0.86099999999999,0.7560000000000286,0.0,59.217001342773415,False
P07,AGEM KIRI,4,ok,video,2.347000000000037,2.86099999999999,1.06899999999996,0.5139999999999532,1.59699999999998,58.56732177734375,False
