participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P11,NGEED,1,ok,video,2.1390000000000002,2.6529999999999987,1.2070000000000007,1.8185000000000011,3.9990000000000006,55.814190673828136,False
P11,NGEED,2,ok,video,1.8740000000000023,2.5279999999999987,1.2629999999999981,1.9789999999999992,0.0,73.443359375,False
P11,AGEM KANAN,1,ok,video,1.735999999999997,3.0690000000000026,0.7909999999999968,2.111000000000004,0.7360000000000042,67.3226379394531,False
P11,AGEM KANAN,2,ok,video,1.9299999999999997,4.1939999999999955,0.6670000000000016,2.0549999999999997,3.8049999999999997,74.45797729492188,False
P11,AGEM KIRI,1,ok,video,1.8059999999999974,2.4710000000000036,0.7920000000000016,1.8119999999999976,0.7219999999999942,50.327557373046886,False
P11,AGEM KIRI,2,ok,video,1.527000000000001,3.2779999999999916,0.9300000000000068,1.6525000000000034,0.6670000000000016,63.69284667968748,False
P11,NGEED,3,ok,video,1.66700000000003,3.4710000000000036,0.9309999999999832,1.4089999999999918,0.45799999999997,73.69891052246095,False
P11,NGEED,4,ok,video,1.125,4.069000000000017,0.9990000000000236,1.0559999999999832,6.94399999999996,80.40726928710939,False
P11,AGEM KANAN,3,ok,video,1.26400000000001,3.276999999999987,0.79200000000003,1.17999999999995,5.859999999999957,67.67581176757812,False
P11,AGEM KANAN,4,ok,video,1.4029999999999632,3.9990000000000236,0.6659999999999968,1.1385000000000218,0.8610000000000468,83.6773681640625,False
P11,AGEM KIRI,3,ok,video,1.59699999999998,3.540999999999997,0.52800000000002,1.277499999999975,7.067999999999984,85.6148681640625,False
P11,AGEM KIRI,4,ok,video,1.4029999999999632,3.40300000000002,0.7909999999999968,1.1170000000000186,0.6659999999999968,81.2799072265625,False
