participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P34,NGEED,1,PRA,Fp1,frontopolar,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.51,False,False,False,,,,
P34,NGEED,1,PRA,F3,frontal,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.39,True,True,False,-16.08313384231925,-8.847733011891918,-6.731263689714005,-11.662514073869122
P34,NGEED,1,PRA,C3,sentral,kiri,0.037,2.037,2.0,2.0,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,PRA,P3,parietal,kiri,0.037,2.037,2.0,2.0,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,PRA,O1,oksipital,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.29,True,True,False,-13.776953147457341,-7.400595355537945,-4.248042631941814,-9.228081554477775
P34,NGEED,1,PRA,F7,frontotemporal,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-13.948608114224164,-9.239309508880652,-8.382382601382112,-12.781307642674385
P34,NGEED,1,PRA,T3,temporal,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-18.03778501277079,-12.863766708243375,-9.853156014735788,-14.578791396205915
P34,NGEED,1,PRA,T5,temporo-posterior,kiri,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-18.1218392049516,-12.13207698038001,-9.505496379391996,-13.929669609057743
P34,NGEED,1,PRA,Fp2,frontopolar,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-9.224546064214355,-3.9852737346841707,-1.1765531534240061,-6.4205768842899005
P34,NGEED,1,PRA,F4,frontal,kanan,0.037,2.037,2.0,2.0,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,PRA,C4,sentral,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.91,False,False,False,,,,
P34,NGEED,1,PRA,P4,parietal,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-8.551174715924468,-6.498286748834893,-6.4692253206936385,-5.095331452608566
P34,NGEED,1,PRA,O2,oksipital,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-13.230113805318183,-10.322918585802245,-10.694147371821453,-5.831755171467215
P34,NGEED,1,PRA,F8,frontotemporal,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-10.732959780807306,-8.989677282991252,-10.262898618998893,-8.892492889009965
P34,NGEED,1,PRA,T4,temporal,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-12.533051331946357,-7.206167566486602,-6.809528802781738,-8.086335576231306
P34,NGEED,1,PRA,T6,temporo-posterior,kanan,0.037,2.037,2.0,2.0,incomplete,video,0.0,True,False,False,-18.88815762695607,-12.864110314936731,-10.513987272677738,-9.371412851031632
P34,NGEED,1,TURUN,Fp1,frontopolar,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.728,False,False,False,,,,
P34,NGEED,1,TURUN,F3,frontal,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,-6.831807961994322,-5.456640702815349,-5.931922457274343,-7.239654957217859
P34,NGEED,1,TURUN,C3,sentral,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,-6.191487862645317,-5.563894152067988,-6.112949817619231,-6.292844892030374
P34,NGEED,1,TURUN,P3,parietal,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,-6.064338374358989,-4.723647544156073,-6.149784722844686,-6.463791226728567
P34,NGEED,1,TURUN,O1,oksipital,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,-7.18748494460781,-4.592528831859745,-5.878683590496443,-7.233767302073495
P34,NGEED,1,TURUN,F7,frontotemporal,kiri,6.758,8.591,2.333,1.833,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TURUN,T3,temporal,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.511,False,False,False,,,,
P34,NGEED,1,TURUN,T5,temporo-posterior,kiri,6.758,8.591,2.333,1.833,incomplete,video,0.946,False,False,False,,,,
P34,NGEED,1,TURUN,Fp2,frontopolar,kanan,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,-4.367844978940894,-6.236436301160833,-4.089419038530892,-4.884240595686272
P34,NGEED,1,TURUN,F4,frontal,kanan,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,0.9741848356422551,2.0800588275555327,1.3285635193028398,1.1754826475635127
P34,NGEED,1,TURUN,C4,sentral,kanan,6.758,8.591,2.333,1.833,incomplete,video,0.0,True,False,False,1.374988633622344,0.29182142891956886,-1.0990629009796535,0.5740070489215157
P34,NGEED,1,TURUN,P4,parietal,kanan,6.758,8.591,2.333,1.833,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TURUN,O2,oksipital,kanan,6.758,8.591,2.333,1.833,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TURUN,F8,frontotemporal,kanan,6.758,8.591,2.333,1.833,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TURUN,T4,temporal,kanan,6.758,8.591,2.333,1.833,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TURUN,T6,temporo-posterior,kanan,6.758,8.591,2.333,1.833,incomplete,video,0.674,False,False,False,,,,
P34,NGEED,1,TAHAN,Fp1,frontopolar,kiri,9.091,11.118,2.527,2.027,incomplete,video,1.0,False,False,False,,,,
P34,NGEED,1,TAHAN,F3,frontal,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-5.888996732389195,-5.384823037336666,-9.446053996158113,-6.848361362522752
P34,NGEED,1,TAHAN,C3,sentral,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-6.791090937665487,-3.890588100541173,-6.7519497824626455,-6.951360130798154
P34,NGEED,1,TAHAN,P3,parietal,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-8.444035938142193,-5.12773209777049,-7.804971502909041,-8.393235301320352
P34,NGEED,1,TAHAN,O1,oksipital,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-4.872672861099375,-2.977759106597702,-5.956010111912221,-4.761165582445628
P34,NGEED,1,TAHAN,F7,frontotemporal,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.574,False,False,False,,,,
P34,NGEED,1,TAHAN,T3,temporal,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.871,False,False,False,,,,
P34,NGEED,1,TAHAN,T5,temporo-posterior,kiri,9.091,11.118,2.527,2.027,incomplete,video,0.772,False,False,False,,,,
P34,NGEED,1,TAHAN,Fp2,frontopolar,kanan,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-6.412203868399551,-3.171123315437832,-3.268900799024557,-5.772321746462573
P34,NGEED,1,TAHAN,F4,frontal,kanan,9.091,11.118,2.527,2.027,incomplete,video,0.0,True,False,False,-8.544210096865626,-3.7716521001968992,-5.759306521635111,-7.4690150384393945
