participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P24,EO,frontopolar,1.0,4,True,False,36.27259248754551,0.6603929577636207,3.6978634732989297,4.2410194865628235,1.2034303442489294
P24,EO,frontal,1.0,12,False,False,31.68726049109706,0.3508216617261984,1.2546100696808926,4.860218348257128,0.5672363277177174
P24,EO,frontotemporal,1.0,8,True,False,33.9567322559912,0.6278776236379731,1.4243022459771764,4.268115122478306,0.9574371940604376
P24,EO,sentral,1.0,16,False,False,31.985155747468088,0.39581223033430524,0.6874546523619823,4.939824664839052,0.9393954725870789
P24,EO,temporal,1.0,13,True,False,35.82603253650687,0.7520556536461747,0.9526104434527027,2.8611365592209137,1.1650134259011864
P24,EO,parietal,1.0,16,False,False,38.04802174857751,1.0416465794248926,1.319671020338498,2.6294516749092174,1.0523818431616898
P24,EO,temporo-posterior,1.0,18,False,False,34.25376585263579,0.4625939550850796,0.8795430944518629,5.109284800016729,1.2065203691095447
P24,EO,oksipital,1.0,16,False,False,34.592751786189375,0.5913347943934936,0.7094190674996537,3.1082282182610603,0.9827884573278491
P24,EC,frontopolar,1.0,9,True,False,37.59445112235057,0.7529279096385382,1.7422308607154275,1.7163549066155221,0.7389908756325136
P24,EC,frontal,1.0,18,False,False,34.65117298685638,0.6578442707564114,1.0113574119753062,3.6045929111077952,1.1803292124933076
P24,EC,frontotemporal,1.0,17,True,False,38.02648242582875,0.9087429646712432,0.2921659220574607,2.5979172349037087,1.466394255637401
P24,EC,sentral,1.0,20,False,False,34.22707029495609,0.6753334091770969,1.1642007162712171,2.539616453466426,1.0173410262774523
P24,EC,temporal,1.0,16,True,False,38.22315147703369,1.0023082226020847,0.07480859958475417,1.9845883826660935,1.3156207505819761
P24,EC,parietal,1.0,17,False,False,34.26792975898539,0.9218967729556348,1.8384195643701644,2.7566024082658513,1.1475046183208844
P24,EC,temporo-posterior,1.0,26,False,False,34.841616275528494,0.6822830363785529,0.860667234640673,3.4224997425324215,1.3974841300095489
P24,EC,oksipital,1.0,24,False,False,33.78813099284871,0.5530990497854779,1.2538335127558469,2.663185676620655,1.0220684847003179
