participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P13,EO,frontopolar,1.0,13,True,False,43.25048898775617,1.973833923051414,-0.33605242467382224,-0.7053006815177723,0.18497576298139412
P13,EO,frontal,1.0,0,False,False,,,,,
P13,EO,frontotemporal,1.0,9,True,False,38.98407547275356,1.3973409513932782,-0.5951685843100707,0.28531293548453984,0.8968710545825436
P13,EO,sentral,1.0,4,False,False,38.59810023197815,1.3858020109672904,-0.9369585624932059,0.9321123294037332,0.009312292239582742
P13,EO,temporal,1.0,10,True,False,42.06205183872371,1.4303700684691594,0.29338809075466765,0.7296458459462634,0.9199004372906516
P13,EO,parietal,1.0,6,False,False,36.87200971915051,1.1644683301231458,1.5647380663311834,1.6627185498940884,0.9374204475748964
P13,EO,temporo-posterior,1.0,8,False,False,39.76391295267483,1.4126616953341407,-1.7608662941625148,0.5607467510944355,0.15617315172164595
P13,EO,oksipital,1.0,11,False,False,44.8098821864382,1.6153507866252852,-1.9249364613454718,0.6884609460935134,0.15120671780407324
P13,EC,frontopolar,0.887,9,True,False,35.609718490335965,1.567820867229321,-2.173230123844654,0.11577983996756624,0.1572648020671065
P13,EC,frontal,0.887,0,False,False,,,,,
P13,EC,frontotemporal,0.887,9,True,False,39.842704818530194,1.541869995529934,0.22881088565711805,2.214457514940328,0.2776860269425529
P13,EC,sentral,0.887,3,False,False,39.61478094983849,1.5918944027521282,-0.6917008731186475,-0.5543036322769286,2.0269845455015614
P13,EC,temporal,0.887,9,True,False,40.4771164340319,1.4929347366363321,0.14505459842689528,0.5781133770336284,0.6966224098110473
P13,EC,parietal,0.887,7,False,False,39.47205201384622,1.469991875468505,0.4909903121197501,-0.8224095556979831,1.3337411864263662
P13,EC,temporo-posterior,0.887,5,False,False,38.621053317499005,1.4021879286015981,-1.1098691596061516,-0.7614409419764283,0.22138252210156506
P13,EC,oksipital,0.887,10,False,False,43.601453192948966,1.7337586277193173,-1.5547386490834836,-0.5088878830485628,0.15336672570137816
