participant_id,task,rep,compliance,phase_source,dur_turun,dur_tahan,dur_naik,latency_hud,arm_lead,depth_px,is_simulated
P09,NGEED,1,ok,video,1.5270000000000001,5.263,0.875,2.7185000000000006,0.5419999999999998,38.644775390625,False
P09,NGEED,2,ok,video,1.6110000000000007,4.666,1.3889999999999993,1.7424999999999997,7.664999999999999,45.954315185546875,False
P09,AGEM KANAN,1,incomplete,video,,,,,,5.351049804687477,False
P09,AGEM KANAN,2,incomplete,video,,,,,,1.178375244140625,False
P09,AGEM KIRI,1,ok,video,3.596999999999994,2.1380000000000052,0.5279999999999916,2.5830000000000126,8.457000000000008,23.782812499999977,False
P09,AGEM KIRI,2,ok,video,1.2639999999999958,2.1940000000000026,3.402000000000001,2.1529999999999916,8.067999999999998,36.76350402832031,False
P09,NGEED,3,ok,video,1.4039999999999964,5.067999999999984,1.3330000000000268,1.38149999999996,0.0,43.5947296142578,False
P09,NGEED,4,ok,video,1.40300000000002,5.735000000000014,1.125,1.2145000000000437,5.5400000000000205,49.580416870117176,False
P09,AGEM KANAN,3,incomplete,video,,,,,,10.9365234375,False
P09,AGEM KANAN,4,short_hold,video,1.1949999999999932,0.4019999999999868,3.86099999999999,2.652500000000032,0.875,22.949118041992165,False
P09,AGEM KIRI,3,ok,video,1.2080000000000268,4.123999999999967,0.6110000000000468,2.180499999999938,8.06899999999996,43.223968505859375,False
P09,AGEM KIRI,4,ok,video,0.9309999999999832,3.930000000000007,1.075999999999965,2.3530000000000086,0.0,44.83673706054685,False
