participant_id,task,rep,phase,channel,area,hemisphere,t0_video,t1_video,dur_phase_sec,win_sec,compliance,phase_source,flat_frac,valid,salvaged,is_simulated,theta_db,mu_db,beta_db,broad_db
P01,NGEED,1,PRA,Fp1,frontopolar,kiri,4.739,6.739,2.0,2.0,ok,video,0.09,True,False,False,0.53832599306444,-0.11423577098983273,3.4491643907907843,2.5520749169444787
P01,NGEED,1,PRA,F3,frontal,kiri,4.739,6.739,2.0,2.0,ok,video,0.19,True,True,False,4.288406699530761,-0.48447896998317574,1.9055555071297832,2.7354359448717567
P01,NGEED,1,PRA,C3,sentral,kiri,4.739,6.739,2.0,2.0,ok,video,0.8,False,False,False,,,,
P01,NGEED,1,PRA,P3,parietal,kiri,4.739,6.739,2.0,2.0,ok,video,0.31,True,True,False,12.665765276657563,14.505920025348374,14.324932543835804,13.95719625565097
P01,NGEED,1,PRA,O1,oksipital,kiri,4.739,6.739,2.0,2.0,ok,video,0.41,True,True,False,6.303998131212136,4.45115347212592,9.290136987458125,5.740669902237627
P01,NGEED,1,PRA,F7,frontotemporal,kiri,4.739,6.739,2.0,2.0,ok,video,0.2,True,True,False,0.3327143881603618,5.493572832020451,5.27156891047526,3.8861211709684156
P01,NGEED,1,PRA,T3,temporal,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,False,11.255799665898689,6.232917040344184,3.126043648686533,8.978896649634088
P01,NGEED,1,PRA,T5,temporo-posterior,kiri,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,False,12.029919532790544,11.732479200972968,7.562092552459472,12.916978694156558
P01,NGEED,1,PRA,Fp2,frontopolar,kanan,4.739,6.739,2.0,2.0,ok,video,0.09,True,False,False,-1.9351842339250744,-4.343804740278422,-2.9783226895576433,-2.4605913945129636
P01,NGEED,1,PRA,F4,frontal,kanan,4.739,6.739,2.0,2.0,ok,video,0.8,False,False,False,,,,
P01,NGEED,1,PRA,C4,sentral,kanan,4.739,6.739,2.0,2.0,ok,video,1.0,False,False,False,,,,
P01,NGEED,1,PRA,P4,parietal,kanan,4.739,6.739,2.0,2.0,ok,video,0.19,True,True,False,-2.5084495782044414,-1.0845531621012725,-0.5403469740332412,-2.382273214379815
P01,NGEED,1,PRA,O2,oksipital,kanan,4.739,6.739,2.0,2.0,ok,video,0.31,True,True,False,2.6783538723470315,-0.30949366118123933,7.926707576944558,2.4582652577204804
P01,NGEED,1,PRA,F8,frontotemporal,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,False,6.171723066199263,1.5421613437082051,3.8748978347639174,6.382329235466695
P01,NGEED,1,PRA,T4,temporal,kanan,4.739,6.739,2.0,2.0,ok,video,0.91,False,False,False,,,,
P01,NGEED,1,PRA,T6,temporo-posterior,kanan,4.739,6.739,2.0,2.0,ok,video,0.0,True,False,False,5.296301593662392,3.3780117121122792,2.926168472138702,3.9116176316786238
P01,NGEED,1,TURUN,Fp1,frontopolar,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,False,3.601770008656878,9.38874094261297,5.960246339803264,5.730918419087244
P01,NGEED,1,TURUN,F3,frontal,kiri,8.054,8.938,1.264,0.885,ok,video,0.0,True,False,False,6.466613209453666,4.4667968982515305,5.846525451983563,4.727111387138724
