participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P01,EO,frontopolar,1.0,20,True,False,36.13601619382731,1.403536362466132,0.23162682838006265,1.0807062006708645,0.038701784360038294
P01,EO,frontal,1.0,7,False,False,39.29049909569776,1.611768278487529,2.930885704268138,1.328784309207061,0.13451630604975778
P01,EO,frontotemporal,1.0,7,True,False,45.340672617852164,2.0646400516421024,2.1301753111932693,2.3187200939004944,0.08876687737138389
P01,EO,sentral,1.0,8,False,False,41.582837031464386,1.6989290471241947,0.8729151497090598,0.781948870328173,0.6898919011309133
P01,EO,temporal,1.0,8,True,False,40.110157178225606,1.7515552735590318,1.2238765415086377,0.03695984908753358,1.4478180628332118
P01,EO,parietal,1.0,9,False,False,40.62967659044602,1.6318000579889842,0.9931424281411899,0.8089172600822341,-0.03947727804990635
P01,EO,temporo-posterior,1.0,21,False,False,42.28998808360874,1.9454544730928893,0.8235633486562927,1.7131762740382852,0.48880918825385367
P01,EO,oksipital,1.0,9,False,False,41.634844426312654,1.6245145314780107,0.25569817520120275,1.6944217555783685,0.3808249306967934
P01,EC,frontopolar,1.0,26,True,False,30.71845337677082,1.0599652482175075,0.3766630484540284,0.8628000135703469,0.4983012309232183
P01,EC,frontal,1.0,20,False,False,31.61244274715512,1.4081245399429267,2.4116904608730634,3.164489955254355,0.12779967578221693
P01,EC,frontotemporal,1.0,26,True,False,37.53144008064875,1.7440424148753146,3.6346898977758317,2.174477505729675,0.3316291522362075
P01,EC,sentral,1.0,23,False,False,33.165249383149174,1.583671485768473,1.4234394083062782,1.0502339856601641,0.21685059936929674
P01,EC,temporal,1.0,23,True,False,31.90952462077215,1.2745815368456614,1.1563727612468333,0.3638906947827385,0.7691249019146312
P01,EC,parietal,1.0,21,False,False,30.10465413722219,1.1049183096710566,-0.2999965161580165,1.6611153048450389,0.4838350067797484
P01,EC,temporo-posterior,1.0,26,False,False,30.903972143325994,1.1069675770762943,1.4167289311132303,1.7809552489187257,0.6024958087560747
P01,EC,oksipital,1.0,26,False,False,32.7699361592954,1.366427545622834,-0.16322801681577792,2.182645233063201,0.290534371324172
