participant_id,kondisi,area,cakupan,n_win,artifact_prone,is_simulated,offset_db,exponent,theta_periodic_db,mu_periodic_db,beta_periodic_db
P19,EO,frontopolar,1.0,3,True,False,41.374107462880886,1.8589550531211365,-1.780638921051556,-2.2722672740288634,1.6523585777135428
P19,EO,frontal,1.0,11,False,False,41.66862195180742,1.8707213822588598,-1.321251857476472,-1.9669395251853645,0.44055394563521777
P19,EO,frontotemporal,1.0,6,True,False,38.297753882402226,1.820029915600593,-2.9494434539025836,-0.4648119196592111,0.34223083243970004
P19,EO,sentral,1.0,6,False,False,42.916107030307195,2.0996619619906625,-1.3827151343441058,-0.44981264299627965,0.23896356030925409
P19,EO,temporal,1.0,8,True,False,42.9980135894518,2.2788324467424204,-2.1233136374515156,0.3555566346438117,0.11810917912674804
P19,EO,parietal,1.0,8,False,False,37.98297534492235,1.853856156217697,-2.3491756200624603,-1.2939811952562421,0.346670598038139
P19,EO,temporo-posterior,1.0,8,False,False,40.431595178818725,1.8673180876168387,-2.6530033877901067,-0.7222879620072491,0.417184089477861
P19,EO,oksipital,1.0,11,False,False,37.94504848849006,1.6197795472818195,-1.885196873024575,-1.991110962231474,0.4827387562621177
P19,EC,frontopolar,1.0,2,True,False,39.43200647655849,1.5060646189689608,-3.310435394319465,-0.5901698510724436,0.3276488759755231
P19,EC,frontal,1.0,10,False,False,40.54143683065096,1.7860461681758562,-1.6898690841177844,-1.4402807543766634,0.4538091856551218
P19,EC,frontotemporal,1.0,8,True,False,46.73895722200477,2.4155729263567705,-1.0176754136814203,-0.32182989224861824,1.3780201770840335
P19,EC,sentral,1.0,6,False,False,40.54799576233954,2.0295235049380347,-2.667895901122617,0.4724461456257889,0.1823043647954526
P19,EC,temporal,1.0,10,True,False,44.62984648094745,2.562394357357899,-0.8243923143812287,-1.2474086804310855,1.194349598282751
P19,EC,parietal,1.0,11,False,False,40.33955270316068,1.993302307224432,-2.5368353792746925,-0.7932186643220325,0.35752177307597777
P19,EC,temporo-posterior,1.0,10,False,False,41.102015646556644,1.8860744326528347,-2.422550548469719,-0.014391615686009995,0.24492054525520612
P19,EC,oksipital,1.0,13,False,False,40.22513841835941,1.709503876904595,-0.7003999464620697,-2.3127797194193773,0.4793447462175985
